,stop_id,stop_name,images
469,8506105,Weinfelden,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Weinfelden.jpg
470,8506106,Bürglen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
471,8506107,Erlen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Erlen.jpg
472,8506108,Oberaach,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
473,8506109,Amriswil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Amriswil.jpg
474,8506121,Romanshorn,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Romanshorn.jpg
475,8506125,Altnau,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Altnau.jpg
476,8506128,Kreuzlingen Hafen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kreuzlingen_Hafen.jpg
477,8506131,Kreuzlingen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kreuzlingen.jpg
478,8506132,Tägerwilen-Gottlieben,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
479,8506135,Berlingen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Berlingen.jpg
480,8506139,Stein am Rhein,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Stein_am_Rhein.jpg
481,8506203,Bütschwil,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
482,8506206,Wil SG,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
483,8506208,Uzwil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Uzwil.jpg
484,8506209,Flawil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Flawil.jpg
485,8506210,Gossau SG,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Gossau_SG.jpg
486,8506212,Hauptwil,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Hauptwil.jpg
487,8506213,Bischofszell Stadt,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bischofszell_Stadt.jpg
488,8506216,Kradolf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kradolf.jpg
489,8506217,Sulgen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Sulgen.jpg
490,8506300,St. Gallen Winkeln,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/St._Gallen_Winkeln.jpg
491,8506301,St. Gallen Bruggen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/St._Gallen_Bruggen.jpg
492,8506302,St. Gallen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/St._Gallen.jpg
493,8506303,St. Gallen St. Fiden,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/St._Gallen_St._Fiden.jpg
494,8506304,Mörschwil,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
495,8506305,Goldach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Goldach.jpg
496,8506306,Rorschach Hafen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rorschach_Hafen.jpg
497,8506307,Horn,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Horn.jpg
498,8506311,Rorschach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rorschach.jpg
499,8506312,Staad,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Staad.jpg
500,8506313,Rheineck,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rheineck.jpg
501,8506314,St. Margrethen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/St._Margrethen.jpg
502,8506316,Au SG,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Au_SG.jpg
503,8506317,Heerbrugg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Heerbrugg.jpg
504,8506318,Rebstein-Marbach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rebstein-Marbach.jpg
505,8506319,Altstätten SG,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
506,8506322,Rorschach Stadt,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rorschach_Stadt.jpg
507,8507000,Bern,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bern.jpg
508,8507002,Ostermundigen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Ostermundigen.jpg
509,8507003,Gümligen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
510,8507005,Rubigen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rubigen.jpg
511,8507006,Münsingen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
512,8507007,Wichtrach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wichtrach.jpg
513,8507008,Kiesen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Kiesen.jpg
514,8507009,Uttigen,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
515,8507100,Thun,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Thun.jpg
516,8508001,Schönbühl SBB,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
517,8508003,Hindelbank,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Hindelbank.jpg
518,8508004,Lyssach,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Lyssach.jpg
519,8508005,Burgdorf,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Burgdorf.jpg
520,8508006,Wynigen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wynigen.jpg
521,8508008,Herzogenbuchsee,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Herzogenbuchsee.jpg
522,8508100,Langenthal,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Langenthal.jpg
523,8508101,Roggwil-Wynau,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Roggwil-Wynau.jpg
524,8508102,Murgenthal,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Murgenthal.jpg
525,8508103,Rothrist,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Rothrist.jpg
526,8508201,Tägertschi,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
527,8508202,Konolfingen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Konolfingen.jpg
528,8508203,Zäziwil,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
529,8508205,Signau,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Signau.jpg
530,8508207,Langnau i.E.,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
531,8508208,Trubschachen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Trubschachen.jpg
532,8508211,Schüpfheim,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
533,8508215,Wolhusen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Wolhusen.jpg
534,8508217,Schachen LU,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Schachen_LU.jpg
535,8508218,Malters,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Malters.jpg
536,8508219,Littau,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Littau.jpg
537,8509000,Chur,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Chur.jpg
538,8509002,Landquart,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Landquart.jpg
539,8509003,Maienfeld,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Maienfeld.jpg
540,8509004,Bad Ragaz,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Bad_Ragaz.jpg
541,8509400,Oberriet,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Oberriet.jpg
542,8509404,Buchs SG,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
543,8509406,Sevelen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Sevelen.jpg
544,8509411,Sargans,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Sargans.jpg
545,8509412,Mels,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Mels.jpg
546,8509413,Flums,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Flums.jpg
547,8509414,Walenstadt,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Walenstadt.jpg
548,8509415,Mols,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Mols.jpg
549,8509416,Unterterzen,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Unterterzen.jpg
550,8509417,Murg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Murg.jpg
551,8509418,Mühlehorn,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
552,8515992,Baar Neufeld,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Baar_Neufeld.jpg
553,8515993,Baar Lindenpark,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Baar_Lindenpark.jpg
554,8515995,Cham Alpenblick,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Cham_Alpenblick.jpg
555,8515996,Hünenberg Zythus,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
556,8515997,Root D4,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Root_D4.jpg
557,8516155,Lancy-Pont-Rouge,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
558,8516161,Bern Wankdorf,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
559,8516187,Zug Schutzengel,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Zug_Schutzengel.jpg
560,8516218,Winterthur Hegi,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Winterthur_Hegi.jpg
561,8516219,Mellingen Heitersberg,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Mellingen_Heitersberg.jpg
562,8516350,Buchrain,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Buchrain.jpg
563,8517131,Pratteln Salina Raurica,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Pratteln_Salina_Raurica.jpg
564,8517336,Luzern Verkehrshaus,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Luzern_Verkehrshaus.jpg
565,8517519,Stabio,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Stabio.jpg
566,8518452,Prilly-Malley,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Prilly-Malley.jpg
567,8518475,Mendrisio S. Martino,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
568,8518749,Lyss Grien,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Lyss_Grien.jpg
569,8518771,Biel/Bienne Bözingenfeld/Champ,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
570,8518963,Solothurn Allmend,https://www.schienenverkehr-schweiz.ch/Bilder/Bahnhof/Klein/Solothurn_Allmend.jpg
571,8519133,Fribourg/Freiburg Poya,https://sun9-6.userapi.com/c855024/v855024387/10c993/7tcCa7QJyx0.jpg
